"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"SRSF3",3.61698230090334e-05,0.449573371073742,0.794,0.664,0.458235487701444,"NK","SRSF3"
"C9orf16",3.82259025272427e-05,0.326094324665721,0.676,0.495,0.484283959117638,"NK","C9orf16"
"PHPT1",3.97360590639894e-05,0.418756078442596,0.485,0.27,0.503416132281682,"NK","PHPT1"
"TFDP2",3.98398901321299e-05,0.425458044120285,0.279,0.114,0.504731568083954,"NK","TFDP2"
"GNG2",4.05168777303858e-05,0.445416164671809,0.368,0.181,0.513308323966258,"NK","GNG2"
"FBXO6",4.14025148712217e-05,0.382176998497671,0.294,0.124,0.524528460903508,"NK","FBXO6"
"APOBEC3G",4.35906185716386e-05,0.418799897667611,0.382,0.188,0.552249546684089,"NK","APOBEC3G"
"C11orf21",4.56420957537064e-05,0.407525603150728,0.265,0.109,0.578239711103706,"NK","C11orf21"
"DRAP1",4.60789793646253e-05,0.378572220233252,0.662,0.475,0.583774589570438,"NK","DRAP1"
"VDAC1",4.71293747149536e-05,0.352400630463214,0.426,0.229,0.597082048263747,"NK","VDAC1"
"TES",4.86555869516957e-05,0.382621656865443,0.456,0.254,0.616417631091033,"NK","TES"
"MLEC",4.92001616043896e-05,0.346238598885855,0.294,0.125,0.623316847366012,"NK","MLEC"
"SEC61B",5.18004175918491e-05,0.419481939095929,0.735,0.536,0.656259490471137,"NK","SEC61B"
"ORAI1",5.21860455159356e-05,0.355131530856227,0.294,0.128,0.661145010641388,"NK","ORAI1"
"BPTF",5.30826392291689e-05,0.352208342696463,0.5,0.281,0.672503956394341,"NK","BPTF"
"CNDP2",5.38722382547609e-05,0.308575927257755,0.338,0.153,0.682507386449566,"NK","CNDP2"
"ROMO1",5.4496204036783e-05,0.394628298473737,0.588,0.338,0.690412408942004,"NK","ROMO1"
"ADA",5.50215583715165e-05,0.295291855988128,0.279,0.115,0.697068123008742,"NK","ADA"
"SUB1",5.56582100505828e-05,0.355308449706452,0.897,0.737,0.705133863130834,"NK","SUB1"
"ISG20",5.84468041718979e-05,0.438597705882001,0.765,0.639,0.740462562053775,"NK","ISG20"
"HMGN3",6.14816575357808e-05,0.349184066204263,0.603,0.392,0.778911119320807,"NK","HMGN3"
"PRKAG1",6.1788072065818e-05,0.32251634607505,0.279,0.114,0.782793085001849,"NK","PRKAG1"
"EMP3",6.23300215076209e-05,0.284796154284999,0.868,0.669,0.789659042480049,"NK","EMP3"
"TAOK3",6.25331416428423e-05,0.321136358364546,0.559,0.335,0.792232371473169,"NK","TAOK3"
"SRSF9",6.31940125865071e-05,0.428485064606604,0.485,0.278,0.800604945458459,"NK","SRSF9"
"CAPZA1",6.64076512058204e-05,0.356930478290633,0.603,0.397,0.841318533126539,"NK","CAPZA1"
"SAR1A",6.64963274051608e-05,0.337711749637756,0.471,0.266,0.842441971895983,"NK","SAR1A"
"STX8",6.72517306876709e-05,0.362400561170199,0.324,0.153,0.852012176082103,"NK","STX8"
"PSMB1",6.76783241868335e-05,0.368282637708597,0.706,0.538,0.857416689122993,"NK","PSMB1"
"BROX",6.77830483277757e-05,0.277979802883565,0.279,0.115,0.85874343926459,"NK","BROX"
"CHCHD2",6.80638954308968e-05,0.373158825245884,0.809,0.755,0.862301491214031,"NK","CHCHD2"
"CLTB",6.8182458881497e-05,0.437606189150238,0.324,0.154,0.863803571569685,"NK","CLTB"
"DBNL",6.86396131955689e-05,0.328444665996809,0.515,0.314,0.869595259574662,"NK","DBNL"
"ARHGAP9",6.92162230589877e-05,0.290152223591868,0.368,0.171,0.876900329934315,"NK","ARHGAP9"
"RAB8A",6.92389987503281e-05,0.287522046338536,0.382,0.185,0.877188875167907,"NK","RAB8A"
"BID",7.22529504863347e-05,0.384104825788528,0.309,0.144,0.915372629711374,"NK","BID"
"SRRM2",7.33339838014357e-05,0.340601930626916,0.603,0.395,0.929068240780389,"NK","SRRM2"
"SDHB",7.33522406461927e-05,0.271607470452515,0.353,0.167,0.929299536746616,"NK","SDHB"
"VCP",7.34401807320419e-05,0.351908762623995,0.368,0.188,0.930413649694239,"NK","VCP"
"WSB1",7.37403987524765e-05,0.279481038865121,0.632,0.393,0.934217111795125,"NK","WSB1"
"RPN2",7.54354794465379e-05,0.403317670585164,0.456,0.256,0.955692089108188,"NK","RPN2"
"MANF",7.72038184637233e-05,0.413838922908598,0.412,0.216,0.97809517611691,"NK","MANF"
"VPS4B",7.86267439655811e-05,0.355846899450009,0.338,0.166,0.996122219299947,"NK","VPS4B"
"FLOT1",7.93279361238476e-05,0.416415196580685,0.368,0.185,1,"NK","FLOT1"
"PRKACB",8.04499285369397e-05,0.263410258849001,0.338,0.154,1,"NK","PRKACB"
"HN1",8.16892143486406e-05,0.372105919344281,0.441,0.238,1,"NK","HN1"
"MIEN1",8.20789125833443e-05,0.41213784163881,0.382,0.201,1,"NK","MIEN1"
"ERH",8.22161905956697e-05,0.325542210196572,0.676,0.445,1,"NK","ERH"
"OPTN",8.22495375765708e-05,0.381445149848656,0.441,0.232,1,"NK","OPTN"
"SPCS3",8.23672093900671e-05,0.38646724684311,0.426,0.233,1,"NK","SPCS3"
"DTNBP1",8.52088915753721e-05,0.32069986610548,0.265,0.11,1,"NK","DTNBP1"
"RANBP1",8.52780397514714e-05,0.362203924565691,0.559,0.353,1,"NK","RANBP1"
"MRPS6",8.60180174280736e-05,0.421760272180304,0.456,0.263,1,"NK","MRPS6"
"NUB1",8.6210339759959e-05,0.327080476903939,0.471,0.247,1,"NK","NUB1"
"NDUFB7",8.68539114195036e-05,0.384425032242766,0.603,0.418,1,"NK","NDUFB7"
"MRPL14",8.82823967671709e-05,0.304794636719721,0.426,0.224,1,"NK","MRPL14"
"C1orf56",9.00382778738143e-05,0.506278469426956,0.735,0.503,1,"NK","C1orf56"
"SIGIRR",9.32119666545301e-05,0.384488013926942,0.441,0.239,1,"NK","SIGIRR"
"ZNHIT1",9.37043745857697e-05,0.332439960080576,0.515,0.307,1,"NK","ZNHIT1"
"S1PR4",9.45960004397189e-05,0.43397655660257,0.441,0.246,1,"NK","S1PR4"
"NHLRC3",9.48586389582995e-05,0.331174070324488,0.324,0.15,1,"NK","NHLRC3"
"TRABD",9.53009866320681e-05,0.386358734043753,0.368,0.186,1,"NK","TRABD"
"SYNRG",9.79455820225413e-05,0.393455839948619,0.426,0.228,1,"NK","SYNRG"
"U2AF1",9.92071178048027e-05,0.379926235807026,0.632,0.429,1,"NK","U2AF1"
"MAPK1",9.9278553379104e-05,0.311323227417813,0.309,0.141,1,"NK","MAPK1"
"MRPL47",0.000103072276314208,0.285225352268792,0.309,0.141,1,"NK","MRPL47"
"CCT4",0.000111903566864248,0.332158184052787,0.544,0.349,1,"NK","CCT4"
"TRAPPC1",0.000116185175867612,0.309491268760418,0.676,0.479,1,"NK","TRAPPC1"
"CBX6",0.00012052792141643,0.37990156292604,0.309,0.146,1,"NK","CBX6"
"PCM1",0.00012113386030706,0.329265223983676,0.5,0.288,1,"NK","PCM1"
"ICAM3",0.000123984479399481,0.354389404378037,0.632,0.433,1,"NK","ICAM3"
"ZFAND6",0.000124137187943277,0.420520928498566,0.338,0.168,1,"NK","ZFAND6"
"NR4A2",0.000124763968345388,0.461657422983344,0.412,0.22,1,"NK","NR4A2"
"GRK6",0.000128324744802741,0.396402249065011,0.382,0.208,1,"NK","GRK6"
"G6PD",0.00012858868325065,0.364034679621677,0.309,0.142,1,"NK","G6PD"
"KLF13",0.000130678540820204,0.378053215959923,0.412,0.23,1,"NK","KLF13"
"SQSTM1",0.000133404317942101,0.351686701696035,0.353,0.176,1,"NK","SQSTM1"
"ADH5",0.000135475377628617,0.309515746368096,0.353,0.176,1,"NK","ADH5"
"NME3",0.000136202820287228,0.330598339370618,0.382,0.191,1,"NK","NME3"
"PAFAH1B1",0.000142465389304644,0.39814864992861,0.324,0.146,1,"NK","PAFAH1B1"
"GIMAP6",0.000143175606038101,0.369761680452733,0.324,0.155,1,"NK","GIMAP6"
"BZW1",0.000143532871932504,0.293272464810778,0.529,0.322,1,"NK","BZW1"
"BRK1",0.000148339209947689,0.388678612012491,0.706,0.524,1,"NK","BRK1"
"RBBP7",0.000155937859787806,0.354560637717248,0.338,0.169,1,"NK","RBBP7"
"FRG1",0.000157592087083166,0.422267003329916,0.412,0.235,1,"NK","FRG1"
"TPM3",0.000160870491246272,0.262168844608339,0.765,0.622,1,"NK","TPM3"
"CCND2",0.000162187009072736,0.363856454969433,0.338,0.168,1,"NK","CCND2"
"CDC42SE1",0.00016479055080719,0.471294517165594,0.691,0.521,1,"NK","CDC42SE1"
"TADA3",0.000165428161238825,0.303157370297184,0.294,0.132,1,"NK","TADA3"
"GCHFR",0.000174074902189636,0.362451642529381,0.324,0.155,1,"NK","GCHFR"
"DYNLL1",0.00018659914907181,0.34242071848283,0.544,0.352,1,"NK","DYNLL1"
"RBM39",0.00018854872020747,0.306234080088777,0.853,0.74,1,"NK","RBM39"
"IDH3B",0.000194897484002263,0.322340871685159,0.353,0.18,1,"NK","IDH3B"
"NDUFB8.1",0.000209857435894015,0.306140122452519,0.735,0.498,1,"NK","NDUFB8.1"
"SEC11A",0.000212817872222192,0.310949083599812,0.544,0.362,1,"NK","SEC11A"
"RAB7L1",0.00022304514403764,0.565673584465286,0.412,0.229,1,"NK","RAB7L1"
"RNF166",0.000228031212854445,0.261949497414482,0.353,0.173,1,"NK","RNF166"
"BSG",0.000228927017711554,0.348136904693208,0.471,0.299,1,"NK","BSG"
"IRF9",0.00022918526083449,0.419404327185895,0.485,0.308,1,"NK","IRF9"
"COPE",0.000230005805706829,0.302868735306469,0.676,0.476,1,"NK","COPE"
"MGAT1",0.000233328659547618,0.29590183231294,0.265,0.118,1,"NK","MGAT1"
"ARHGAP30",0.000234219345255924,0.321069536169699,0.544,0.334,1,"NK","ARHGAP30"
"SRP19",0.000236388977945753,0.380800052764156,0.397,0.229,1,"NK","SRP19"
"CD97",0.000243371872406909,0.404615344442449,0.559,0.352,1,"NK","CD97"
"TMED10",0.000249480020542753,0.386183037896874,0.471,0.278,1,"NK","TMED10"
"NDUFA6",0.000251806185057315,0.391948415558796,0.456,0.273,1,"NK","NDUFA6"
"TERF11",0.000252167880531719,0.420956308491051,0.309,0.15,1,"NK","TERF1"
"CHD4",0.000259241832870204,0.287481950379565,0.353,0.179,1,"NK","CHD4"
"SREK1",0.000263621971228932,0.353739430790768,0.382,0.208,1,"NK","SREK1"
"PIP4K2A",0.000266710124881356,0.353435688056698,0.559,0.374,1,"NK","PIP4K2A"
"FAM63B",0.000269063447293117,0.293191861061842,0.309,0.151,1,"NK","FAM63B"
"HSP90AA1",0.000271845313300614,0.339101084279033,0.956,0.895,1,"NK","HSP90AA1"
"TMBIM6",0.000282741475086789,0.288358392815258,0.721,0.551,1,"NK","TMBIM6"
"PSMD8",0.000287189361807059,0.338273481233925,0.515,0.3,1,"NK","PSMD8"
"TXNIP",0.00028824726077271,0.270029065459833,0.956,0.948,1,"NK","TXNIP"
"ZNF207",0.000290579382908755,0.39208244726172,0.529,0.336,1,"NK","ZNF207"
"C14orf119",0.000290605761185781,0.276366282251863,0.265,0.114,1,"NK","C14orf119"
"DCTN3",0.000291700720792823,0.300708991710741,0.412,0.228,1,"NK","DCTN3"
"BRD2",0.000305304688394059,0.345231580883621,0.529,0.349,1,"NK","BRD2"
"EMC61",0.000316804417124098,0.323850974294445,0.294,0.14,1,"NK","EMC6"
"DCAF5",0.000333789163858468,0.331723050807385,0.265,0.116,1,"NK","DCAF5"
"UQCR11.1",0.00034091599434644,0.255529224501349,0.897,0.834,1,"NK","UQCR11.1"
"PCSK7",0.000343415388175203,0.29983749722699,0.721,0.515,1,"NK","PCSK7"
"SSBP4",0.0003452022967749,0.400905581898102,0.294,0.138,1,"NK","SSBP4"
"CCDC107",0.00034594425498037,0.307186028379501,0.412,0.233,1,"NK","CCDC107"
"SELK",0.000349741636614383,0.293626487538467,0.574,0.397,1,"NK","SELK"
"LNPEP",0.000357286682322782,0.339468761305846,0.368,0.194,1,"NK","LNPEP"
"CHMP4A",0.000360752534856431,0.349568567625125,0.544,0.386,1,"NK","CHMP4A"
"GIT2",0.000373760573612527,0.266744112455781,0.294,0.142,1,"NK","GIT2"
"CPNE1",0.000401603231291218,0.390257326077167,0.382,0.215,1,"NK","CPNE1"
"IFI161",0.00041379768265777,0.263289826758071,0.618,0.414,1,"NK","IFI16"
"TMEM120B",0.000416399155197874,0.343317720900009,0.279,0.132,1,"NK","TMEM120B"
"KLF2",0.000422552101035985,0.35316463632935,0.662,0.507,1,"NK","KLF2"
"CBLB",0.000442319479004883,0.276666853153321,0.324,0.16,1,"NK","CBLB"
"CCDC53",0.000451090895588677,0.383285669066016,0.279,0.133,1,"NK","CCDC53"
"GUK1",0.000458462700358355,0.308116404301135,0.765,0.624,1,"NK","GUK1"
"ATF6B",0.000458469302001733,0.259217705511943,0.441,0.256,1,"NK","ATF6B"
"LSP1",0.000467702418497266,0.341985448475081,0.647,0.49,1,"NK","LSP1"
"SETX",0.000474973676944635,0.31714556982747,0.279,0.132,1,"NK","SETX"
"LSM4",0.000477333303535721,0.286106452432309,0.441,0.259,1,"NK","LSM4"
"PPIE",0.00050346857233472,0.337405331392871,0.294,0.144,1,"NK","PPIE"
"GTF3C6",0.000504076867688311,0.342263512880523,0.412,0.243,1,"NK","GTF3C6"
"LSM3",0.000508616628781707,0.309589082318929,0.544,0.374,1,"NK","LSM3"
"CSNK2B",0.000519871743496465,0.288338946041573,0.515,0.314,1,"NK","CSNK2B"
"PLEKHA1",0.000524270216933851,0.358707759209998,0.279,0.132,1,"NK","PLEKHA1"
"C19orf10",0.000524646384432509,0.254509382581031,0.441,0.238,1,"NK","C19orf10"
"CAPN2",0.000530196787705257,0.374972284675725,0.426,0.242,1,"NK","CAPN2"
"SIRT7",0.000531887448536301,0.305229308951658,0.265,0.123,1,"NK","SIRT7"
"SELL",0.000539516767498946,0.473723712181424,0.765,0.639,1,"NK","SELL"
"ARHGDIA",0.000542043805223742,0.307744862855433,0.515,0.322,1,"NK","ARHGDIA"
"APOBEC3C",0.000551839546419114,0.339286750940241,0.441,0.263,1,"NK","APOBEC3C"
"PSMB3",0.000559166972967922,0.250502171695203,0.603,0.432,1,"NK","PSMB3"
"C17orf62",0.000565129055721157,0.408479080843622,0.382,0.212,1,"NK","C17orf62"
"DGKZ",0.000591832877693487,0.327372624576091,0.324,0.167,1,"NK","DGKZ"
"DDIT4",0.000594694379713812,0.298575071937918,0.632,0.419,1,"NK","DDIT4"
"TAF15",0.000598757577445004,0.322814266510529,0.382,0.219,1,"NK","TAF15"
"WDR1",0.000605441120476371,0.372947595818555,0.515,0.338,1,"NK","WDR1"
"HDDC2",0.000605719183630709,0.34014893668964,0.309,0.162,1,"NK","HDDC2"
"ALG5",0.000623702022669474,0.251012002093068,0.279,0.133,1,"NK","ALG5"
"SRPK2",0.000631252437478217,0.355687332121665,0.324,0.175,1,"NK","SRPK2"
"ATG12",0.000659321334420155,0.431398243150555,0.412,0.242,1,"NK","ATG12"
"SDHD",0.00069680509917481,0.317615670089922,0.441,0.256,1,"NK","SDHD"
"HMGB1",0.00070720895034485,0.362446619536741,0.926,0.853,1,"NK","HMGB1"
"PRMT2",0.000735298769819105,0.387235184974729,0.618,0.485,1,"NK","PRMT2"
"BIN2",0.000737088156960371,0.266406338095941,0.618,0.445,1,"NK","BIN2"
"SSNA1",0.000742279379920241,0.303459210116016,0.412,0.243,1,"NK","SSNA1"
"YWHAZ",0.000745682111435565,0.277772069032937,0.765,0.638,1,"NK","YWHAZ"
"HCLS1",0.00075579716633443,0.336213814533232,0.574,0.418,1,"NK","HCLS1"
"SUCLG1",0.000761006297398282,0.284706449004966,0.338,0.184,1,"NK","SUCLG1"
"PPP2R1A",0.000778209733619159,0.333290763948527,0.353,0.198,1,"NK","PPP2R1A"
"PSMC1",0.000779910711780947,0.277155138067356,0.382,0.215,1,"NK","PSMC1"
"ARPP19",0.000840961042626738,0.338304568682412,0.309,0.159,1,"NK","ARPP19"
"FRG1B",0.000842007374765501,0.352991235580523,0.294,0.149,1,"NK","FRG1B"
"SNX17",0.00089106252268983,0.339672497672643,0.353,0.207,1,"NK","SNX17"
"CD1641",0.00089241106112469,0.33034958966907,0.529,0.354,1,"NK","CD164"
"SCP2",0.000893119156751145,0.404891846900843,0.588,0.414,1,"NK","SCP2"
"TMEM87A",0.000914266973581927,0.281516031253382,0.309,0.16,1,"NK","TMEM87A"
"LIMD2",0.000936713992625803,0.349065598398476,0.765,0.668,1,"NK","LIMD2"
"ATP5J2",0.000993462526462027,0.273931970323203,0.721,0.547,1,"NK","ATP5J2"
"PSMB2",0.000994593382143078,0.290648680211444,0.426,0.257,1,"NK","PSMB2"
"OS9",0.00100989907061341,0.310137071561435,0.309,0.167,1,"NK","OS9"
"RBBP4",0.00106598899514334,0.331669339186029,0.382,0.232,1,"NK","RBBP4"
"ANXA5",0.00107580393347959,0.307271529955469,0.324,0.173,1,"NK","ANXA5"
"PARP14",0.0011028055783037,0.28862155695721,0.382,0.22,1,"NK","PARP14"
"SERBP1",0.00110910902659254,0.302149553545211,0.721,0.564,1,"NK","SERBP1"
"LAPTM4A",0.00111364165223407,0.270073438431927,0.426,0.257,1,"NK","LAPTM4A"
"MMP24-AS1",0.00118394579531819,0.395407554295539,0.279,0.142,1,"NK","MMP24-AS1"
"RNASEH2C",0.00118786296141218,0.312784283221232,0.382,0.223,1,"NK","RNASEH2C"
"ENSA",0.00122424455875536,0.355050887628249,0.574,0.395,1,"NK","ENSA"
"TBC1D10C",0.00122936977412202,0.258382403332215,0.574,0.382,1,"NK","TBC1D10C"
"SIPA1",0.0012332403806523,0.300116741958176,0.265,0.131,1,"NK","SIPA1"
"MRPL54",0.00123406923906219,0.289578765170197,0.426,0.26,1,"NK","MRPL54"
"RP11-345J4.5",0.00124041559751586,0.268488832447559,0.353,0.197,1,"NK","RP11-345J4.5"
"MRPL18",0.00124938277173565,0.306814457907779,0.368,0.215,1,"NK","MRPL18"
"MIDN",0.00126303637739979,0.293609071071512,0.412,0.242,1,"NK","MIDN"
"RAP2B",0.00126418051950131,0.316770899182004,0.309,0.169,1,"NK","RAP2B"
"CNOT2",0.00129749998768416,0.262883585287191,0.294,0.144,1,"NK","CNOT2"
"DNAJA1",0.00131996285330583,0.267009569199913,0.647,0.467,1,"NK","DNAJA1"
"SEPW1",0.00142251459691379,0.306282063841134,0.5,0.332,1,"NK","SEPW1"
"PSMD13",0.00145780641918519,0.30886180634772,0.353,0.202,1,"NK","PSMD13"
"IFI27L2",0.00146240786575272,0.278418646891654,0.426,0.259,1,"NK","IFI27L2"
"KIAA2026",0.00146995048445718,0.250686358256967,0.294,0.15,1,"NK","KIAA2026"
"NDUFA3",0.00148378979053579,0.313407416050635,0.721,0.594,1,"NK","NDUFA3"
"RNF7",0.00149114749560711,0.330834009350002,0.426,0.281,1,"NK","RNF7"
"POLR2K",0.00149901389191613,0.340118539022596,0.426,0.265,1,"NK","POLR2K"
"SRI",0.00150952023970553,0.344317835512001,0.5,0.356,1,"NK","SRI"
"GIMAP7",0.00153578289015666,0.304561072683197,0.691,0.52,1,"NK","GIMAP7"
"PDAP1",0.00153696096051557,0.399795852249072,0.412,0.25,1,"NK","PDAP1"
"SNHG15",0.00154568373485185,0.339469861153251,0.324,0.18,1,"NK","SNHG15"
"REL1",0.00157835282117634,0.367423720739499,0.412,0.25,1,"NK","REL"
"RALY",0.00158354778631971,0.383778218063098,0.412,0.269,1,"NK","RALY"
"SOCS1",0.00162611678122614,0.291746103307681,0.456,0.294,1,"NK","SOCS1"
"RBM3",0.0017369709716754,0.284214292843922,0.809,0.705,1,"NK","RBM3"
"RPS27L",0.00174354914891539,0.309224845251782,0.691,0.528,1,"NK","RPS27L"
"HSPA8",0.0018103349552809,0.29666159459424,0.956,0.84,1,"NK","HSPA8"
"ATP5C1",0.00181344689509903,0.265594848626623,0.588,0.414,1,"NK","ATP5C1"
"PCBP1",0.00186626576219464,0.283815660882609,0.706,0.6,1,"NK","PCBP1"
"RNF125",0.00190853834094585,0.270293305160288,0.338,0.184,1,"NK","RNF125"
"MAP1LC3B",0.00195821116039371,0.275512358017182,0.426,0.276,1,"NK","MAP1LC3B"
"HSPB11",0.00203816549628218,0.368221078096928,0.309,0.179,1,"NK","HSPB11"
"POLR2I",0.00204420195284565,0.34309048531315,0.382,0.238,1,"NK","POLR2I"
"ARF6",0.00204702331051006,0.399231181881456,0.618,0.471,1,"NK","ARF6"
"COPS6",0.00208844822558779,0.345750672439839,0.368,0.237,1,"NK","COPS6"
"ARIH2",0.00213615469309185,0.2688845524389,0.265,0.132,1,"NK","ARIH2"
"TRIM33",0.0021399897429294,0.286470497270589,0.294,0.151,1,"NK","TRIM33"
"NDUFV1",0.00229389932683608,0.344055711557452,0.324,0.185,1,"NK","NDUFV1"
"LSM10",0.00232012524550167,0.266924018870174,0.309,0.167,1,"NK","LSM10"
"NFKBIA",0.00232354613321413,0.261717812419986,0.75,0.68,1,"NK","NFKBIA"
"ADSS",0.00232565885391083,0.353360285695659,0.294,0.167,1,"NK","ADSS"
"PRKCH",0.00235550513121149,0.266233582516711,0.426,0.281,1,"NK","PRKCH"
"SAP18",0.00237439846721206,0.260702120723511,0.691,0.585,1,"NK","SAP18"
"DERL2",0.00237872243803578,0.325744981915006,0.265,0.137,1,"NK","DERL2"
"RAB27A",0.00246313628415286,0.271980522314861,0.382,0.217,1,"NK","RAB27A"
"PNKD",0.00247747077853538,0.263406746727901,0.309,0.169,1,"NK","PNKD"
"BUD31",0.00270338572907502,0.292434017138354,0.426,0.282,1,"NK","BUD31"
"COX7B",0.00270609544770058,0.31166856398265,0.735,0.647,1,"NK","COX7B"
"PSMA3",0.00279232904121196,0.335424305935963,0.412,0.259,1,"NK","PSMA3"
"SORL1",0.00285714449367134,0.307058915897236,0.426,0.285,1,"NK","SORL1"
"TUBA1B",0.00288356619129722,0.590635602563502,0.647,0.437,1,"NK","TUBA1B"
"APOL6",0.00313987492066434,0.357488960988403,0.456,0.327,1,"NK","APOL6"
"IAH1",0.00316356090622162,0.314761989784857,0.294,0.16,1,"NK","IAH1"
"BANF1",0.00317905415798782,0.295161050081984,0.441,0.299,1,"NK","BANF1"
"CDK11A",0.00319232467204838,0.267846975999376,0.338,0.198,1,"NK","CDK11A"
"PTPRE",0.00323011681976727,0.388399096334204,0.265,0.14,1,"NK","PTPRE"
"LPIN1",0.00356535461578307,0.271438830268153,0.324,0.186,1,"NK","LPIN1"
"PIN1",0.00358829258350483,0.37096652805152,0.338,0.202,1,"NK","PIN1"
"TMEM50A",0.00364213048936141,0.361923049064939,0.515,0.387,1,"NK","TMEM50A"
"WDR83OS",0.00364917386680511,0.296842857727596,0.5,0.36,1,"NK","WDR83OS"
"YWHAB",0.00366789482845801,0.254717026780435,0.779,0.688,1,"NK","YWHAB"
"SMARCE1",0.00380766386256347,0.284208126678884,0.338,0.206,1,"NK","SMARCE1"
"ACTR3",0.00399820278905962,0.310323282406521,0.706,0.572,1,"NK","ACTR3"
"PARVG1",0.0040007602622291,0.347102905840565,0.294,0.168,1,"NK","PARVG"
"PPIA",0.00404798217518613,0.250143979937969,0.912,0.873,1,"NK","PPIA"
"HELZ",0.00406898331173005,0.28134438332025,0.309,0.18,1,"NK","HELZ"
"PARP8",0.00409058460450875,0.262239916556824,0.353,0.216,1,"NK","PARP8"
"TAF7",0.00411556994961882,0.313879059084794,0.544,0.375,1,"NK","TAF7"
"PSMA7",0.00411892091735364,0.386830061866879,0.632,0.524,1,"NK","PSMA7"
"MCTS1",0.00412714374273704,0.27854039287375,0.324,0.185,1,"NK","MCTS1"
"CHD21",0.00413407601957348,0.305021860530155,0.471,0.322,1,"NK","CHD2"
"LPXN",0.00416295418850004,0.292751411998979,0.309,0.175,1,"NK","LPXN"
"EMC4",0.00417077953117181,0.347453662173733,0.279,0.157,1,"NK","EMC4"
"EVL",0.00427436539893484,0.320573914280917,0.824,0.705,1,"NK","EVL"
"GZMM",0.00427595369215454,0.279428040517245,0.574,0.437,1,"NK","GZMM"
"TCOF11",0.00437913110374292,0.497907947909062,0.309,0.179,1,"NK","TCOF1"
"KXD1",0.0043839036148827,0.251034458172765,0.294,0.164,1,"NK","KXD1"
"ARL6IP1",0.00441301854294705,0.375431000728399,0.441,0.33,1,"NK","ARL6IP1"
"VIMP",0.00453404786951224,0.400352395149423,0.309,0.184,1,"NK","VIMP"
"PTPN2",0.00460896576689082,0.275498599539925,0.441,0.291,1,"NK","PTPN2"
"CCNDBP1",0.00500837612175093,0.260742139950315,0.441,0.287,1,"NK","CCNDBP1"
"PDCD6",0.0050563565261783,0.360646192107147,0.441,0.3,1,"NK","PDCD6"
"AP2M1",0.00547704535980735,0.267075477320393,0.397,0.281,1,"NK","AP2M1"
"CCDC69",0.00573384717742595,0.256615511629208,0.338,0.203,1,"NK","CCDC69"
"KMT2C",0.00575237231840591,0.334184342809632,0.324,0.194,1,"NK","KMT2C"
"NDUFA10",0.00580503220594629,0.287343611060434,0.368,0.246,1,"NK","NDUFA10"
"MRPS34",0.00591819265247812,0.252549472012739,0.397,0.245,1,"NK","MRPS34"
"COX16",0.00605224382437168,0.309082669185336,0.456,0.32,1,"NK","COX16"
"CCDC88C",0.00623026702444339,0.276728263951908,0.353,0.219,1,"NK","CCDC88C"
"CLK1",0.00631316597074611,0.302501731047431,0.515,0.378,1,"NK","CLK1"
"MDH2",0.00650127770137258,0.265331511282375,0.471,0.322,1,"NK","MDH2"
"AUP1",0.00654811442636115,0.263097208330789,0.309,0.189,1,"NK","AUP1"
"SAMD9L",0.00686729818771639,0.355489622887055,0.426,0.294,1,"NK","SAMD9L"
"UBE2L6",0.00694008903603811,0.379367474243975,0.559,0.441,1,"NK","UBE2L6"
"TLE4",0.00702360264673017,0.307262748605327,0.588,0.49,1,"NK","TLE4"
"PFDN1",0.00709786671003899,0.309422603087401,0.324,0.201,1,"NK","PFDN1"
"CNPY2",0.00710343105986942,0.38153085681062,0.338,0.215,1,"NK","CNPY2"
"EIF6",0.00713786598350776,0.269511704779849,0.338,0.212,1,"NK","EIF6"
"DSTN",0.00739988184427809,0.312046196154328,0.5,0.334,1,"NK","DSTN"
"HPCAL1",0.00803686311274977,0.300176003467084,0.294,0.189,1,"NK","HPCAL1"
"TCF25",0.00864849586878007,0.35836850020233,0.603,0.501,1,"NK","TCF25"
"ARAP2",0.00866287988670762,0.252492615768571,0.265,0.154,1,"NK","ARAP2"
"CCDC12",0.00898684719499349,0.372410227666744,0.382,0.273,1,"NK","CCDC12"
"MIR142",0.00954038517710328,0.372464356734209,0.265,0.158,1,"NK","MIR142"
"ATOX1",0.00967126592333217,0.270798551889425,0.265,0.151,1,"NK","ATOX1"
"CHCHD7",0.00991248312176948,0.298115396111875,0.353,0.232,1,"NK","CHCHD7"
"KLRG1",1.87961584912115e-76,1.66040259343622,0.947,0.112,2.38128531925158e-72,"NKT","KLRG1"
"KLRB1",1.01977919413551e-66,2.33562705808887,0.974,0.201,1.29195826105028e-62,"NKT","KLRB1"
"GZMK1",7.41808973208872e-59,1.66821569672029,0.934,0.156,9.3979778815832e-55,"NKT","GZMK"
"SLC4A10",2.41419640421526e-57,0.870037694386012,0.408,0.009,3.05854542450031e-53,"NKT","SLC4A10"
"LL22NC03-75H12.2",1.10078480707552e-46,0.631072892484835,0.289,0.003,1.39458427208398e-42,"NKT","LL22NC03-75H12.2"
"CD160",2.28898248119137e-41,1.05812210630238,0.553,0.059,2.89991190542134e-37,"NKT","CD160"
"CXCR6",3.48559382010688e-38,0.596837888172837,0.276,0.007,4.41589881069341e-34,"NKT","CXCR6"
